fluid_id,height_cm,time_min,concentration,ROA,adensante,dens_susp,dens_solids,teor_solids,dp_medio,m,n
10,0.5,26.0,0.10555422182860341,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,29.0,0.1079186199478293,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,30.0,0.10863780143211398,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,31.0,0.10846666698783923,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,32.0,0.10948467993942555,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,33.0,0.10829137837962514,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,36.0,0.11020754249053544,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,37.0,0.11083478961640218,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,38.0,0.11094661487683823,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,39.0,0.10925018422947358,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,40.0,0.10950212828908902,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,43.0,0.11125831603685199,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,44.0,0.10998950963734551,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,45.0,0.1121476902876342,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,46.0,0.11227921883631432,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,47.0,0.11149683471430812,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,50.0,0.11247613736583094,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,51.0,0.11226985185518217,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,52.0,0.1120120938832926,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,53.0,0.11201166392587103,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,54.0,0.11218771462146769,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,57.0,0.11402456405274473,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,58.0,0.11359782512525106,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,59.0,0.11386749586077667,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,60.0,0.1140953183037261,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,61.0,0.11357235402599207,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,64.0,0.11427022555450707,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,65.0,0.11412439254827285,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,66.0,0.11438200100139717,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,67.0,0.11481571451697674,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,68.0,0.11415589074273326,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,71.0,0.11330011426658877,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,72.0,0.11404683651234467,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,73.0,0.11037978021986261,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,74.0,0.11399979235499298,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,75.0,0.11389236623029762,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,78.0,0.1099227962338616,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,79.0,0.11572405857104735,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,80.0,0.1155992393922257,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,81.0,0.11553739755449026,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,82.0,0.11543035147842355,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,85.0,0.11465015506817033,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,86.0,0.11583557358445405,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,87.0,0.1161904915512702,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,88.0,0.11555571513942947,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,0.5,89.0,0.11627425226477334,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,1.0,0.07277744206408364,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,2.0,0.07276747241114774,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,3.0,0.07505634566979276,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,4.0,0.07893066389142463,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,5.0,0.08248987729139219,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,6.0,0.08477870288904005,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,8.0,0.08809847108576362,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,9.0,0.09022444526100508,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,10.0,0.08845592063106099,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,11.0,0.08908867582414583,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,12.0,0.09332173907175584,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,13.0,0.09345353191100025,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,15.0,0.09492642263220974,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,16.0,0.09591326470288501,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,17.0,0.09541309232884622,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,18.0,0.09711277102926774,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,19.0,0.0982856338425248,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,22.0,0.10128632334040882,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,23.0,0.10105191280530301,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,24.0,0.10125869240630891,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,25.0,0.10170486388660395,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,26.0,0.10002693625731511,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,29.0,0.10276267409768798,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,30.0,0.10327753879177641,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,31.0,0.10354212680435987,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,32.0,0.10456850583910265,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,33.0,0.10408391182327768,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,36.0,0.10535210694077173,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,37.0,0.1055922347038926,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,38.0,0.1058657220457121,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,39.0,0.10434553630841749,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,40.0,0.10491584922357229,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,43.0,0.10592397246395184,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,44.0,0.10570124906290386,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,45.0,0.10778466946209148,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,46.0,0.10721543599476169,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,47.0,0.10597721531486622,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,50.0,0.10788164858520329,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,51.0,0.10786173128171705,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,52.0,0.10887560825035954,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,53.0,0.1079242277210456,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,54.0,0.10748660651173257,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,57.0,0.10924254786929076,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,58.0,0.10910537714267622,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,59.0,0.10955391837974005,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,60.0,0.1095763267081384,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,61.0,0.10956849515301038,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,64.0,0.10986001921972528,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,65.0,0.10974116433105607,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,66.0,0.11081391452415795,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,67.0,0.11010513103721283,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,68.0,0.11113536159701513,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,71.0,0.10893806548813756,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,72.0,0.11095799121831618,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,73.0,0.10676175794780791,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,74.0,0.10999479770952897,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,75.0,0.11023516822269075,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,78.0,0.1099227962338616,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,79.0,0.1112833855796787,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,80.0,0.11177937137733328,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,81.0,0.11151346678719613,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,82.0,0.1113284869614824,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,85.0,0.1106688606340354,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,86.0,0.11165358358809167,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,87.0,0.11236707907728194,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,88.0,0.11183077899241343,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,2.0,89.0,0.11215494565030042,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,1.0,0.07221710972798907,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,2.0,0.07355049801910353,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,3.0,0.07424632622350247,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,4.0,0.07486493858520916,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,5.0,0.07598923641434194,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,6.0,0.0781790369041848,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,8.0,0.08176549979236784,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,9.0,0.08384901188953742,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,10.0,0.08167294978226816,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,11.0,0.08234460486968935,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,12.0,0.0868627358403527,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,13.0,0.08780043616079974,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,15.0,0.08957114723631604,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,16.0,0.09046297122431862,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,17.0,0.09048172102217499,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,18.0,0.09182597248663223,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,19.0,0.09301769923493179,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,22.0,0.09538636622913975,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,23.0,0.09578215649865757,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,24.0,0.09686673878926207,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,25.0,0.09682860300794922,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,26.0,0.09564239088517064,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,29.0,0.098011328626115,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,30.0,0.09809533704340412,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,31.0,0.09825246441504798,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,32.0,0.09893010868376889,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,33.0,0.09902885236107974,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,36.0,0.10070650508973206,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,37.0,0.10066600500962265,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,38.0,0.10097516845857783,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,39.0,0.0996793325169696,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,40.0,0.10080978602683939,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,43.0,0.10205811290685095,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,44.0,0.10172370150577743,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,45.0,0.10312188148661722,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,46.0,0.10277551284173497,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,47.0,0.10311821059830607,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,50.0,0.10331721990260462,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,51.0,0.10382131779320027,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,52.0,0.10427011178267225,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,53.0,0.104128520507492,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,54.0,0.10435382473259446,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,57.0,0.10495842932485937,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,58.0,0.105273664214533,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,59.0,0.10604544805572343,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,60.0,0.10527964931098176,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,61.0,0.10576243188551458,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,64.0,0.10566398652206475,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,65.0,0.10627021922372731,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,66.0,0.10611655594691866,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,67.0,0.10699879921977705,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,68.0,0.10638990667027286,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,71.0,0.10616148185789731,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,72.0,0.10682047528835587,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,73.0,0.10291252332270713,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,74.0,0.10635848348796513,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,75.0,0.10661897278348485,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,78.0,0.10260908547550046,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,79.0,0.10785678029163516,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,80.0,0.10765263408901023,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,81.0,0.10832045389955504,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,82.0,0.10800419190995991,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,85.0,0.10742598549632491,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,86.0,0.10843658535994471,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,87.0,0.10887450795575156,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,88.0,0.10874678785432668,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,4.0,89.0,0.10895623219545401,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,1.0,0.07265543733926001,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,2.0,0.07304949569536155,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,3.0,0.07465634336788149,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,4.0,0.07486297747515012,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,5.0,0.07547045664145645,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,6.0,0.07621505908572271,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,8.0,0.07706867123798197,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,9.0,0.07771125953809221,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,10.0,0.07554664584668778,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,11.0,0.07589689603628492,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,12.0,0.08011646767356272,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,13.0,0.08048282245694259,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,15.0,0.0820813249083278,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,16.0,0.08321101895105838,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,17.0,0.083645062630841,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,18.0,0.08479893514176552,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,19.0,0.085533920764903,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,22.0,0.08800192051650342,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,23.0,0.08842420957548379,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,24.0,0.08878125700241057,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,25.0,0.08917537600688981,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,26.0,0.08867438285019158,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,29.0,0.09144334712113118,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,30.0,0.09136736784433518,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,31.0,0.09208448305134342,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,32.0,0.09267643122892638,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,33.0,0.09252844503034637,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,36.0,0.09438786452138208,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,37.0,0.09439145632278077,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,38.0,0.09477625831696386,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,39.0,0.09423195758164686,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,40.0,0.09492876365095942,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,43.0,0.09639057516532867,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,44.0,0.09584165276858371,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,45.0,0.0962978639366837,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,46.0,0.09646121938166063,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,47.0,0.09737679891225935,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,50.0,0.09799013603122704,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,51.0,0.09832799552803,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,52.0,0.09837157341841336,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,53.0,0.09863913496881765,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,54.0,0.09949605515752379,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,57.0,0.09947596550384874,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,58.0,0.09944699366090615,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,59.0,0.09938952895330976,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,60.0,0.1001703532251687,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,61.0,0.10001448621989743,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,64.0,0.10101442775490553,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,65.0,0.10044484419227558,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,66.0,0.10086038892776504,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,67.0,0.10102708262263747,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,68.0,0.10120085271149097,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,71.0,0.10066827099886884,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,72.0,0.10216021798413995,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,73.0,0.09772993059075814,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,74.0,0.10108598074439468,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,75.0,0.10179806821755281,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,78.0,0.09788808965098868,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,79.0,0.10314608538968689,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,80.0,0.10360090549035851,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,81.0,0.10348363481277367,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,82.0,0.103658814096598,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,85.0,0.10294120662267447,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,86.0,0.10382630406611264,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,87.0,0.10353284184234017,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,88.0,0.10369230055189672,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,8.0,89.0,0.10401831416891257,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,1.0,0.07242149850952201,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,2.0,0.07341252269435139,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,3.0,0.07410103671256833,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,4.0,0.07353940279503317,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,5.0,0.0746102321787524,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,6.0,0.07498579553388822,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,8.0,0.07540855167334831,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,9.0,0.07600254854649113,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,10.0,0.07331321441359012,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,11.0,0.07312133852781715,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,12.0,0.07720928289180272,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,13.0,0.07756779114212325,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,15.0,0.07887706961287264,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,16.0,0.07915295376004937,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,17.0,0.07903654160328218,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,18.0,0.08024743430023616,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,19.0,0.08087657901568553,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,22.0,0.08301121804819978,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,23.0,0.08314973370804753,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,24.0,0.08401992511765266,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
10,12.0,25.0,0.08448893567660189,1.5,1.0,1.238,2.792,0.0727,24.35,1.214,0.452
